time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461450000	-24.1734	-6.91265	4.7607	2.37729	-0.516562	radar	2.0485	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3352	-6.66357	4.8303	2.32372	-0.542803	lidar	3.44786	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5022	-6.48784	4.82268	2.29198	-0.555086	radar	3.56028	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6026	-6.34532	4.72416	2.26489	-0.556136	lidar	5.35127	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7428	-6.15641	4.72031	2.23281	-0.56153	radar	0.34862	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9252	-5.95207	4.77663	2.20909	-0.556249	lidar	2.63163	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0555	-5.74781	4.78076	2.17713	-0.559079	radar	1.88507	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1886	-5.57412	4.75298	2.15573	-0.553201	lidar	0.292538	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3404	-5.38784	4.7662	2.14486	-0.527385	radar	1.24806	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4836	-5.16348	4.80711	2.11698	-0.528126	lidar	0.633164	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6143	-4.98508	4.78982	2.10951	-0.497842	radar	6.47389	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7275	-4.80983	4.74569	2.09031	-0.493054	lidar	0.544502	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8485	-4.6042	4.75208	2.07142	-0.482556	radar	0.301188	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9594	-4.36161	4.79266	2.03982	-0.489198	lidar	0.542992	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0703	-4.1417	4.79115	2.00196	-0.519903	radar	10.8895	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1613	-3.86013	4.8671	1.96117	-0.533151	lidar	2.08463	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2365	-3.62423	4.8627	1.91523	-0.568987	radar	3.63885	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.267	-3.35786	4.8798	1.86582	-0.588904	lidar	4.53223	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3167	-3.11385	4.88038	1.82195	-0.612528	radar	0.722686	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.343	-2.87759	4.86193	1.78219	-0.62163	lidar	1.49766	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3998	-2.64993	4.85219	1.75713	-0.614124	radar	1.30992	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4765	-2.49208	4.75668	1.74862	-0.595012	lidar	5.63309	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5305	-2.25663	4.76477	1.72866	-0.578795	radar	0.884721	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5805	-2.05854	4.71824	1.70919	-0.570758	lidar	1.18965	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6106	-1.82214	4.72158	1.68688	-0.556468	radar	1.97275	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6087	-1.57381	4.73205	1.64929	-0.565586	lidar	1.15724	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6066	-1.34267	4.72115	1.60927	-0.585656	radar	1.73504	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6103	-1.11564	4.70779	1.58001	-0.585902	lidar	0.049227	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6386	-0.890263	4.69963	1.56301	-0.572045	radar	5.1064	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6492	-0.6408	4.72432	1.53895	-0.567208	lidar	0.512387	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6371	-0.398751	4.73687	1.50296	-0.583626	radar	2.27184	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5922	-0.108014	4.81418	1.46336	-0.592039	lidar	2.65571	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5725	0.131342	4.81808	1.43416	-0.595512	radar	2.75938	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5489	0.420098	4.89356	1.40828	-0.590264	lidar	1.69582	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5354	0.657226	4.88263	1.39603	-0.564251	radar	1.7602	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5266	0.936737	4.94068	1.38088	-0.550687	lidar	3.06396	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.488	1.19285	4.95082	1.37	-0.517384	radar	7.39799	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4298	1.43166	4.94689	1.34212	-0.519356	lidar	0.0563816	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3912	1.65057	4.90747	1.32887	-0.498734	radar	8.52733	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3345	1.86451	4.87249	1.30452	-0.498784	lidar	0.333797	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2677	2.09581	4.86941	1.27841	-0.501437	radar	0.175141	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.204	2.29245	4.81589	1.25422	-0.501455	lidar	0.798781	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1414	2.51963	4.80266	1.24193	-0.478507	radar	1.04313	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0613	2.7609	4.82438	1.21921	-0.477035	lidar	0.12571	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9683	2.98461	4.83505	1.18344	-0.501408	radar	2.62693	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8666	3.25994	4.91298	1.16082	-0.497918	lidar	1.57154	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7841	3.48903	4.91406	1.14229	-0.491859	radar	2.18026	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6779	3.69246	4.88814	1.1152	-0.494627	lidar	0.200357	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5619	3.90089	4.87879	1.08617	-0.500691	radar	1.10057	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.494	4.08394	4.81424	1.07232	-0.49109	lidar	3.87709	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3712	4.28685	4.80798	1.04451	-0.49526	radar	0.592065	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2124	4.50403	4.8404	1.01032	-0.503719	lidar	1.95973	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0618	4.70034	4.82959	0.984702	-0.495018	radar	8.9203	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9432	4.89489	4.8135	0.964402	-0.491043	lidar	0.463409	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7876	5.08621	4.81485	0.935162	-0.494161	radar	2.28355	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.62	5.2984	4.85524	0.907482	-0.496273	lidar	0.893369	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.449	5.47819	4.86953	0.867997	-0.520303	radar	0.953936	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2631	5.65154	4.87382	0.832422	-0.529403	lidar	1.22418	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0972	5.81505	4.86637	0.798215	-0.543906	radar	3.29384	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9243	5.97619	4.85371	0.768438	-0.546666	lidar	0.0660915	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7787	6.15943	4.81071	0.768921	-0.498397	radar	4.61181	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6111	6.31534	4.79408	0.743744	-0.499022	lidar	0.105328	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4616	6.48778	4.767	0.736431	-0.472412	radar	1.95371	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2375	6.70531	4.87456	0.716166	-0.466816	lidar	4.269	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0428	6.84714	4.85377	0.690483	-0.463767	radar	5.58835	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8289	7.01859	4.89743	0.666221	-0.463916	lidar	1.01936	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.618	7.15458	4.90492	0.632998	-0.476997	radar	1.42904	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4323	7.3001	4.89539	0.613057	-0.473407	lidar	0.314636	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2045	7.42868	4.94081	0.57023	-0.506058	radar	2.47679	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0231	7.59006	4.94501	0.559896	-0.491472	lidar	2.15259	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.839	7.75626	4.92653	0.56149	-0.452853	radar	5.93875	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6307	7.89893	4.93871	0.543332	-0.44825	lidar	0.113575	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4405	8.0322	4.91125	0.531744	-0.432615	radar	1.76436	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2136	8.07398	4.8497	0.482579	-0.460524	lidar	4.27277	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0223	8.22368	4.81384	0.489912	-0.412434	radar	6.83831	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8423	8.37385	4.81311	0.487807	-0.39435	lidar	3.32123	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6028	8.48582	4.85979	0.458633	-0.41022	radar	4.15067	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3536	8.62192	4.92006	0.442988	-0.404453	lidar	1.40306	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1558	8.74951	4.87816	0.445346	-0.368555	radar	2.31948	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9549	8.85233	4.85541	0.430033	-0.365865	lidar	0.627841	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7565	8.96917	4.81318	0.430497	-0.335314	radar	1.94698	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5324	9.0432	4.79902	0.404699	-0.344346	lidar	0.449398	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2945	9.14966	4.83425	0.388348	-0.344944	radar	4.37459	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0088	9.24092	4.90765	0.362898	-0.351996	lidar	5.8485	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7928	9.32436	4.8897	0.346662	-0.350885	radar	1.67534	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5375	9.42696	4.93508	0.333349	-0.346118	lidar	0.812636	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2736	9.46085	4.97534	0.286154	-0.389075	radar	5.50313	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9839	9.58984	5.07899	0.282241	-0.37233	lidar	3.61332	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7399	9.67852	5.0641	0.278542	-0.347157	radar	2.97821	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4652	9.78744	5.12906	0.272649	-0.334909	lidar	1.38581	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2185	9.86313	5.13464	0.258812	-0.332334	radar	0.489295	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9466	9.98681	5.20072	0.261382	-0.312541	lidar	1.75008	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6928	10.0532	5.20331	0.24626	-0.311599	radar	0.0643087	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.444	10.1612	5.22573	0.247519	-0.294803	lidar	1.51566	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1881	10.2291	5.23701	0.233154	-0.296354	radar	0.552366	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9504	10.258	5.19798	0.209168	-0.305777	lidar	0.518966	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.703	10.3228	5.18345	0.202396	-0.292672	radar	0.333695	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4788	10.3211	5.11711	0.171433	-0.309465	lidar	1.55059	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1848	10.3461	5.1989	0.137935	-0.339555	radar	7.88079	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9241	10.4024	5.21401	0.128856	-0.331552	lidar	0.291822	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6796	10.4377	5.15369	0.125514	-0.303397	radar	6.45803	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4342	10.4078	5.1131	0.0891567	-0.325028	lidar	2.04831	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1738	10.4333	5.1163	0.0759615	-0.319693	radar	0.576996	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8718	10.5771	5.22928	0.10435	-0.273561	lidar	8.16767	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.618	10.6361	5.19792	0.113181	-0.237427	radar	2.48003	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3653	10.6369	5.1803	0.0916018	-0.247367	lidar	0.427234	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1028	10.6632	5.18808	0.0805946	-0.245944	radar	0.20832	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.847	10.7548	5.21028	0.0945595	-0.219426	lidar	4.28263	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5835	10.8051	5.21225	0.0973568	-0.200167	radar	1.63948	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3453	10.7745	5.16467	0.0680309	-0.219819	lidar	1.67209	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0892	10.8113	5.14988	0.0702821	-0.198889	radar	0.866601	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8409	10.8738	5.15319	0.0768608	-0.182388	lidar	2.28525	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5656	10.895	5.17592	0.0695853	-0.178859	radar	2.66487	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3339	10.9102	5.13917	0.0603042	-0.179405	lidar	0.830436	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0689	10.8496	5.19193	0.00371128	-0.25408	radar	9.30801	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7786	10.8235	5.22721	-0.0182249	-0.263002	lidar	2.69591	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5227	10.82	5.21916	-0.0298869	-0.26094	radar	0.168966	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2882	10.8161	5.18427	-0.0411574	-0.259481	lidar	1.01952	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0398	10.8675	5.12725	-0.0153248	-0.19923	radar	6.72621	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.77993	10.912	5.14374	-0.00734019	-0.181092	lidar	2.1693	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.54726	10.8949	5.10005	-0.0197722	-0.181978	radar	4.00664	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.2871	10.9192	5.11402	-0.0178937	-0.170939	lidar	0.761844	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.0405	10.9011	5.08805	-0.0274389	-0.16718	radar	2.67947	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.77712	10.93	5.10838	-0.0224122	-0.153775	lidar	1.1109	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.53576	10.8899	5.07817	-0.0409078	-0.162669	radar	6.35911	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.3632	10.8154	4.95189	-0.0735027	-0.18742	lidar	5.41563	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.11222	10.8273	4.94394	-0.0655237	-0.162106	radar	1.63202	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.78435	10.8666	5.06855	-0.0508632	-0.138815	lidar	5.20164	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.52314	10.867	5.06202	-0.0446011	-0.115323	radar	2.32518	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.24878	10.853	5.09273	-0.0503873	-0.115236	lidar	0.536739	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.01063	10.8856	5.04474	-0.0270205	-0.0692225	radar	4.53053	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
