time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010458550000	-11.156	-7.53582	4.96253	3.8321	-0.257234	radar	0.708393	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458650000	-11.5462	-7.78651	4.92747	3.79146	-0.269907	radar	1.31102	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458750000	-11.9406	-8.02008	4.84046	3.75096	-0.280613	radar	1.74033	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458850000	-12.3796	-8.27042	4.91393	3.71153	-0.289537	radar	2.26705	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458950000	-12.7985	-8.44514	4.82065	3.66035	-0.308593	radar	2.24502	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459050000	-13.3053	-8.6324	4.88265	3.60578	-0.325465	radar	2.62289	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459150000	-13.7559	-8.70385	4.76759	3.53186	-0.362063	radar	4.42174	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459250000	-14.2365	-8.89952	4.86093	3.50248	-0.35099	radar	2.46059	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459350000	-14.6663	-9.09647	4.83575	3.47743	-0.345333	radar	0.457863	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459450000	-15.1612	-9.29839	4.87283	3.45104	-0.338446	radar	4.35803	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459550000	-15.662	-9.37079	4.83071	3.38907	-0.36444	radar	2.1334	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459650000	-16.2104	-9.33825	4.83519	3.30431	-0.40171	radar	1.91807	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459750000	-16.6176	-9.39298	4.76282	3.26202	-0.409114	radar	4.37666	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459850000	-17.024	-9.70213	4.77062	3.29883	-0.350562	radar	7.48873	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459950000	-17.571	-9.66818	4.78979	3.22798	-0.378446	radar	2.93092	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460050000	-18.0915	-9.57141	4.78132	3.1466	-0.41491	radar	1.46938	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460150000	-18.5335	-9.59741	4.77195	3.12042	-0.400913	radar	1.08331	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460250000	-18.9957	-9.51155	4.77382	3.06868	-0.405192	radar	3.20318	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460350000	-19.5114	-9.30687	4.77955	2.97586	-0.449056	radar	1.99087	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460450000	-20.0628	-8.95967	4.85154	2.86494	-0.490971	radar	5.32598	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460550000	-20.4987	-8.98357	4.82242	2.86239	-0.456946	radar	2.55909	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460650000	-21.0183	-8.7737	4.86876	2.79938	-0.468448	radar	2.46936	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460750000	-21.5044	-8.57973	4.88686	2.74279	-0.479462	radar	1.7237	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460850000	-21.9555	-8.16101	4.91614	2.6254	-0.541382	radar	4.68922	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460950000	-22.3657	-7.92964	4.91087	2.58962	-0.516779	radar	1.47024	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
